id,Tournament Name,Date,Placement,Start Placement,End Placement,Tier,Team,Opposing Team,Score,Opposing Score,Earnings
amoment,Esportal Dota 2 League Open Tournament 4,2015-05-24,5 - 8th,5.0,8.0,Minor,GOOMBA Gaming,Lemondogs,0,2,109
amoment,Yard G2A Fest Ep.1,2015-05-20,9 - 16th,9.0,16.0,Minor,GOOMBA Gaming,Burden United,1,2,0
amoment,EIZO Cup #14,2015-02-12,3 - 4th,3.0,4.0,Monthly,GameOnline,Vega Squadron,0,1,0
amoment,joinDOTA Masters XV,2015-01-23,5 - 8th,5.0,8.0,Minor,GameOnline,Moscow Five,0,2,0
amoment,Esportal Dota 2 League Open Tournament 2,2015-01-21,5 - 8th,5.0,8.0,Minor,GameOnline,ForLove.int,0,2,0
amoment,StarLadder ProSeries Season 11,2015-01-11,4th,4.0,,Minor,House of Gamers,ScaryFaceZ,0,2,0
amoment,Deadly Gaming Cup Season 1,2014-12-23,5 - 6th,5.0,6.0,Minor,House of Gamers,Duza Gaming,0,1,0
amoment,GIGABYTE Challenge #11,2014-12-10,9 - 16th,9.0,16.0,Monthly,House of Gamers,Album Sheets,0,1,0
amoment,EIZO Cup #12,2014-10-01,5 - 8th,5.0,8.0,Monthly,House of Gamers,HellRaisers,0,1,0
amoment,EIZO Cup #11,2014-01-31,9 - 16th,9.0,16.0,Monthly,Hehe united,Team Empire,0,1,0
amoment,Pinnacle Pro-Am,2014-01-04,9 - 16th,9.0,16.0,Major,Hehe united,Team Liquid,0,2,0
amoment,Fragbite Masters,2013-12-04,9 - 16th,9.0,16.0,Major,Hehe united,,,,0
ana,The International 2017,2017-08-10,7 - 8th,7.0,8.0,Premier,OG,LGD Gaming,0,2,617198
ana,Mars Dota 2 League 2017,2017-07-08,4th,4.0,,Premier,OG,Newbee,0,2,18750
ana,EPICENTER 2017,2017-06-07,7 - 8th,7.0,8.0,Premier,OG,,,,10000
ana,The Manila Masters,2017-05-27,5 - 6th,5.0,6.0,Premier,OG,Team Faceless,1,2,10000
ana,The Kiev Major 2017,2017-04-30,1st,1.0,,Premier,OG,Virtus.pro,3,2,1000000
ana,Dota 2 Asia Championships 2017,2017-04-04,2nd,2.0,,Premier,OG,Invictus Gaming,0,3,91799
ana,StarLadder i-League StarSeries Season 3,2017-02-26,3 - 4th,3.0,4.0,Premier,OG,Team VGJ,1,2,30000
ana,Elimination Mode 3.0,2017-02-17,1st,1.0,,Major,OG,CompLexity Gaming,3,1,12000
ana,Dota Pit League Season 5,2017-01-22,2nd,2.0,,Premier,OG,Evil Geniuses,2,3,34965
ana,The Boston Major 2016,2016-12-10,1st,1.0,,Premier,OG,Ad Finem,3,1,1000000
ana,Elimination Mode 2.0,2016-11-24,1st,1.0,,Minor,OG,Evil Geniuses,3,2,10000
ana,The Summit 6,2016-11-20,2nd,2.0,,Premier,OG,Virtus.pro,0,3,22500
ana,FACEIT Invitational,2016-10-17,5 - 8th,5.0,8.0,Major,OG,Team Empire,0,1,0
ana,Mars Dota 2 League 2016 Autumn,2016-10-02,3rd,3.0,,Premier,OG,Evil Geniuses,1,2,31250
ana,Dota2 Professional League Season 1,2016-07-14,8th,8.0,,Major,Invictus Gaming,,,,14000
ana,G-League 2016,2016-07-09,2nd,2.0,,Major,Invictus Gaming,TongFu,2,3,14964
ana,National Electronic Arena 2016,2016-07-03,1st,1.0,,Major,Invictus Gaming,Newbee,2,0,120216
Another,H-Cup Season 9,2017-12-29,13 - 16th,13.0,16.0,Weekly,Vici Gaming Potential,,,,0
Another,H-Cup Season 8,2017-12-15,17 - 20th,17.0,20.0,Weekly,Vici Gaming Potential,,,,0
Another,ProDotA Cup China #1,2017-11-28,5 - 6th,5.0,6.0,Minor,Vici Gaming Potential,Eclipse (Team),1,2,0
Another,Dota2 Professional League Season 4 (2017 S2) - Secondary,2017-11-06,1st,1.0,,Minor,Vici Gaming Potential,For The Dream,3,1,10249
Another,Dota2 Professional League Season 3 (2017 S1) - Top,2017-04-13,10th,10.0,,Major,Vici Gaming Potential,,,,0
Another,Dota2 ACE - Provisional,2016-12-26,9 - 12th,9.0,12.0,Major,Vici Gaming Potential,EHOME,2,0,0
Another,WESG 2016 China Finals,2016-10-02,9 - 12th,9.0,12.0,Minor,Vici Gaming Potential,,,,0
Another,VPGame Pro League Season 2,2016-07-25,9 - 16th,9.0,16.0,Major,Vici Gaming,,,,0
Apemother,Hitbox Challenger by Razer,2015-07-25,3 - 8th,3.0,8.0,Minor,Taco Life,,,,300
Apemother,Esport SM 2015,2015-06-13,2nd,2.0,,Minor,Taco Life,Ninjas in Pyjamas,0,2,3750
Apemother,Esportal Dota 2 League Open Tournament 3,2015-04-13,5 - 8th,5.0,8.0,Minor,Taco Life,Moscow Five,0,2,0
Apemother,Esportal Dota 2 League Invitational Tournament 2,2015-02-17,3 - 4th,3.0,4.0,Minor,Ninjas in Pyjamas,Power Rangers,0,2,567
Apemother,Alienware Area 51 Dota 2 Cup,2015-01-23,1st,1.0,,Minor,Ninjas in Pyjamas,Virtus.pro,2,1,4500
Apemother,StarLadder StarSeries Season 11,2015-01-18,3rd,3.0,,Premier,Ninjas in Pyjamas,Virtus.pro Polar,0,2,12113
Apemother,i-League Season 2,2015-01-03,7 - 8th,7.0,8.0,Premier,Ninjas in Pyjamas,MVP Phoenix,0,2,1939
Apemother,XMG Captains Draft 2.0,2014-12-21,8th,8.0,,Premier,Alliance,,,,5535
Apemother,Battle of Central Europe Season 3,2014-12-16,3rd,3.0,,Major,LAJONS,Virtus.pro Polar,1,2,3000
Apemother,StarLadder StarSeries Season 10,2014-10-26,4th,4.0,,Premier,Alliance,Cloud9,1,2,18718
Apemother,Yard Red Festival,2014-10-12,13 - 16th,13.0,16.0,Minor,Team Coast,Kompas.Gaming,0,1,0
Apemother,Golden Esports League,2014-05-30,1st,1.0,,Minor,Team Coast,4 Friends + Chrillee,2,1,1900
Apemother,Fragbite Masters 2014 Spring,2014-04-26,2nd,2.0,,Major,Monomaniac,RoX,1,3,7800
Arise,ProDotA Cup Europe #27,2018-06-06,4th,4.0,,Minor,No Bounty Hunter,The Brestomans,0,2,0
Arise,StarLadder ProSeries Season 23,2018-06-01,2nd,2.0,,Minor,No Bounty Hunter,The Brestomans,1,2,500
Arise,MID.TV Challenge Cup,2018-01-17,2nd,2.0,,Minor,Team Doggie,Gambit Esports,1,2,3500
Arise,ProDotA Cup Europe #25,2017-12-28,2nd,2.0,,Minor,Team Doggie,Gambit Esports,0,3,500
Arise,joinDOTA League Season 11 Europe,2017-12-15,2nd,2.0,,Minor,Team Doggie,PENTA Sports,0,3,1250
Arise,ProDotA Cup Europe #24,2017-11-22,7 - 8th,7.0,8.0,Minor,Team Doggie,DotA Mastery,0,1,0
Arise,World Electronic Sports Games 2016,2017-01-14,9 - 12th,9.0,12.0,Premier,Romania,Team DileCom,0,2,0
Arise,WellPlay Invitational #6,2016-12-18,5 - 8th,5.0,8.0,Minor,Prodota Gaming,Danish Bears,1,2,0
Arise,WellPlay Invitational #5,2016-11-30,4th,4.0,,Minor,Prodota Gaming,F.R.I.E.N.D.S.,0,2,0
Arise,ProDotA Cup Europe #12,2016-11-11,13 - 16th,13.0,16.0,Minor,Kaipi,Tarantula,-,W,0
Arise,Elimination Mode 2.0,2016-11-06,5 - 6th,5.0,6.0,Minor,Kaipi,Digital Chaos,0,2,0
Arise,WESG 2016 Europe & CIS Finals,2016-10-08,5 - 8th,5.0,8.0,Major,Romania,Horde,1,2,2997
Arise,ProDotA Cup Europe #8,2016-07-07,13 - 16th,13.0,16.0,Minor,XPC Gaming,E-LAB,0,1,0
Arise,ProDotA Cup Europe #7,2016-07-06,3rd,3.0,,Minor,Power Rangers,Polarity,0,2,500
Arise,Loot Market Invitational,2016-06-30,7 - 8th,7.0,8.0,Minor,Power Rangers,Elements Pro Gaming/Elements One,0,2,0
Arise,WellPlay Invitational #2,2016-06-02,7 - 8th,7.0,8.0,Minor,Power Rangers,Prodota Gaming,0,2,0
Arise,ProDotA Cup Europe #6,2016-05-20,9 - 12th,9.0,12.0,Minor,Power Rangers,Elements Pro Gaming,0,1,0
Arise,WellPlay Invitational #1,2016-04-27,1st,1.0,,Minor,Power Rangers,Fantastic Five,3,1,2250
Arise,BTS Europe #3,2016-04-12,5 - 8th,5.0,8.0,Minor,Power Rangers,Team Liquid,0,2,0
Arise,ProDotA Cup Europe #4,2016-03-23,9 - 12th,9.0,12.0,Minor,Power Rangers,RoX,0,1,0
Arise,Dota 2 Stars Arena,2016-03-17,2nd,2.0,,Minor,Power Rangers,Prodota Gaming,2,3,2000
Arise,NVIDIA Dota 2 CIS Cup Series Grand Final #4,2016-03-11,1st,1.0,,Monthly,Power Rangers,Enso,2,0,1000
Arise,BTS Europe #2,2016-02-13,5 - 8th,5.0,8.0,Minor,Burden United,Team Empire,0,2,0
Arise,Rumble Town,2016-02-12,5 - 8th,5.0,8.0,Minor,Burden United,Ad Finem,0,2,0
Arise,GameOn Invitational,2016-02-08,5 - 8th,5.0,8.0,Minor,Burden United,ALTERNATE aTTaX,0,2,0
Arise,ProDotA Cup Europe #2,2016-01-27,5 - 6th,5.0,6.0,Minor,Burden United,RoX,1,2,0
Arise,DreamLeague Season 4,2015-11-26,6th,6.0,,Major,Monkey Freedom Fighters,Team Empire,1,2,10000
Arise,Dota 2 Champions League Season 6,2015-10-21,13 - 16th,13.0,16.0,Major,Arcade.PowerRangers,CIS Rejects,1,2,0
Arise,Elimination Mode,2015-09-18,5 - 8th,5.0,8.0,Minor,Monkey Freedom Fighters,Alliance,1,2,0
Arise,ProDota Cup,2015-06-26,2nd,2.0,,Minor,Burden United,Power Rangers,0,3,511
Arise,DreamLeague Season 3,2015-06-13,6th,6.0,,Premier,Basically Unknown,Ninjas in Pyjamas,0,2,9958
Arise,FirstGameTV Dota 2 Cup,2015-06-06,5 - 6th,5.0,6.0,Minor,Power Rangers,4 Anchors + Sea Captain,1,2,250
Arise,FirstGameTV Dota 2 Cup,2015-06-05,7 - 8th,7.0,8.0,Minor,Burden United,MYinsanity,-,W,0
Arise,Yard G2A Fest Ep.1,2015-05-20,3rd,3.0,,Minor,Basically Unknown,Moscow Five,2,0,1500
Arise,Game Show Invitational,2015-05-18,9 - 12th,9.0,12.0,Minor,Basically Unknown,NEXT.kz,-,W,0
Arise,MSI Dragon Battle #5,2015-05-06,1st,1.0,,Monthly,Basically Unknown,ScaryFaceZ,2,0,1703
Arise,Hitbox EU Championship #2,2015-04-20,5 - 8th,5.0,8.0,Minor,Basically Unknown,Burden United,0,2,0
Arise,Esportal Dota 2 League Open Tournament 3,2015-04-13,5 - 8th,5.0,8.0,Minor,Basically Unknown,4 Anchors + Sea Captain,1,2,0
Arise,MSI Dragon Battle #4,2015-04-08,1st,1.0,,Monthly,Basically Unknown,ScaryFaceZ,2,0,1623
Arise,InsideDOTA Challenge,2015-04-04,3 - 4th,3.0,4.0,Minor,Basically Unknown,Power Rangers,0,2,0
Arise,EIZO Cup #15,2015-03-18,5 - 8th,5.0,8.0,Monthly,Basically Unknown,Flipsid3 Tactics,0,1,0
Arise,Hitbox EU Championship,2015-03-15,3 - 4th,3.0,4.0,Minor,Basically Unknown,Moscow Five,0,2,0
Arise,XMG Captains Draft 2.0,2014-12-21,3rd,3.0,,Premier,Team Tinker,Virtus.pro,1,3,41511
Arise,DreamHack Bucharest 2014,2014-04-27,3rd,3.0,,Major,Fluffy Bears,Alliance,0,2,6200
Arise,Fragbite Masters 2014 Spring,2014-04-21,5 - 8th,5.0,8.0,Major,Turtle Masters,Fnatic,0,2,0
Arise,ESPL Season One,2014-04-06,2nd,2.0,,Minor,Cede Nullis,Power Rangers,0,2,2600
Arise,StarLadder StarSeries Season 8,2014-01-19,5 - 16th,5.0,16.0,Premier,Super Strong Dinosaurs,,,,0
Arise,Pinnacle Pro-Am,2014-01-11,3 - 4th,3.0,4.0,Major,Fnatic,Sigma.int,0,2,0
Arise,Netolic Pro League #4 West,2013-12-12,4th,4.0,,Major,Super Strong Dinosaurs,RoX,0,2,0
Arise,Netolic Pro League #4 West: Fifth Cup,2013-12-04,1st,1.0,,Minor,Super Strong Dinosaurs,Evil Geniuses,2,0,1000
Arise,Fragbite Masters,2013-12-04,5 - 8th,5.0,8.0,Major,Super Strong Dinosaurs,Alliance,0,2,836
Arise,Netolic Pro League #4 West: Fourth Cup,2013-12-03,1st,1.0,,Minor,Super Strong Dinosaurs,Team Empire,2,0,1000
Arise,Netolic Pro League #4 West: Third Cup,2013-11-20,5 - 8th,5.0,8.0,Minor,Super Strong Dinosaurs,Mousesports,1,2,0
Arise,E-Sports Prime Dota 2 Cup,2013-10-17,5 - 8th,5.0,8.0,Minor,Super Strong Dinosaurs,Speed Gaming/Speed Gaming.int,0,1,0
Arise,StarLadder StarSeries Season 7,2013-10-13,5 - 16th,5.0,16.0,Premier,Quantic Gaming,,,,0
Arise,WePlay Dota2 League Season 2,2013-09-29,9 - 20th,9.0,20.0,Premier,Super Strong Dinosaurs,,,,0
Arise,Bigpoint Battle #8,2013-09-26,2nd,2.0,,Monthly,Super Strong Dinosaurs,Evil Geniuses,0,2,667
Arise,SteelSeries Euro Cup #1,2013-09-07,9 - 12th,9.0,12.0,Monthly,Team 3DMAX,ASpera,0,1,0
Arise,The Premier League Season 4,2013-04-23,5 - 10th,5.0,10.0,Premier,Kaipi,,,,0
Arise,joinDOTA Open VI,2013-04-18,1st,1.0,,Minor,Kaipi,4 Friends + Chrillee,2,0,1000
Arise,joinDOTA Masters XIII,2013-04-16,2nd,2.0,,Minor,Kaipi,Natus Vincere,0,2,0
Arise,RaidCall EMS One Spring Season,2013-03-19,9 - 12th,9.0,12.0,Premier,Kaipi,,,,2000
Ariunbolor,ProDotA Cup Southeast Asia #8,2017-05-19,7 - 8th,7.0,8.0,Minor,The Mongolz,XIAODIAN,0,2,0
Ariunbolor,Infinite Sky League,2017-04-09,9 - 12th,9.0,12.0,Minor,The Mongolz,,,,500
Ariunbolor,ProDota Cup Southeast Asia #5,2017-02-23,7 - 8th,7.0,8.0,Minor,The Mongolz,HappyFeet,0,2,0
Ariunbolor,ProDota Cup Southeast Asia #4,2017-01-22,5 - 6th,5.0,6.0,Minor,The Mongolz,EVOS Esports,1,2,0
Ariunbolor,SEA Kappa Invitational Season 3,2016-11-27,4th,4.0,,Minor,The Mongolz,90s Gaming,1,2,0
Ariunbolor,ProDotA Cup Southeast Asia #3,2016-10-24,7 - 8th,7.0,8.0,Minor,The Mongolz,S1 Lykos,1,2,0
Ariunbolor,ProDotA Cup Southeast Asia #2,2016-09-27,5 - 6th,5.0,6.0,Minor,The Mongolz,Signature.Trust,0,2,0
Ariunbolor,joinDOTA League Season 10 Asia,2016-08-29,3rd,3.0,,Minor,The Mongolz,WarriorsGaming.Unity,0,2,500
Ariunbolor,ProDotA Cup Southeast Asia #1,2016-08-27,5 - 6th,5.0,6.0,Minor,The Mongolz,Orange.Taring,1,2,0
Ariunbolor,Mineski Pro-Gaming League Season 8 Leg 2,2016-08-20,7 - 8th,7.0,8.0,Minor,The Mongolz,Orange.Taring,1,2,0
Ariunbolor,Mr. Cat Invitational,2016-07-23,7 - 8th,7.0,8.0,Minor,The Mongolz,Power Gaming,0,2,0
Ariunbolor,H-Cup Season 7,2016-06-16,13 - 18th,13.0,18.0,Weekly,The Mongolz,,,,0
Ariunbolor,SEA Kappa Invitational Season 2,2016-06-02,10 - 13th,10.0,13.0,Minor,The Mongolz,Rave,0,1,0
Ariunbolor,WCA2016 SEA Qualifiers,2016-04-29,5 - 8th,5.0,8.0,Major,The Mongolz,MVP Phoenix,1,2,1528
Ariunbolor,H-Cup Season 6,2016-04-21,5 - 8th,5.0,8.0,Weekly,The Mongolz,,,,0
Ariunbolor,Esportal Dota 2 League Open Tournament 1,2014-11-30,5 - 8th,5.0,8.0,Minor,The Mongolz,London Conspiracy,0,2,0
Armel,China Dota2 Supermajor,2018-06-07,7 - 8th,7.0,8.0,Premier,TNC Predator,OpTic Gaming,0,2,60000
Armel,MDL Changsha Major,2018-05-18,7 - 8th,7.0,8.0,Premier,TNC Predator,LGD Gaming,1,2,25000
Armel,Dota 2 Asia Championships 2018,2018-04-06,4th,4.0,,Premier,TNC Predator,Virtus.pro,1,2,85000
Armel,The Bucharest Major,2018-03-10,5 - 8th,5.0,8.0,Premier,TNC Pro Team,VGJ.Thunder,1,2,30000
Armel,The Major League,2017-10-22,4th,4.0,,Minor,Clutch Gamers,EHOME,0,1,5676
Armel,World Cyber Arena 2017 APAC Qualifier,2017-07-17,4th,4.0,,Minor,Clutch Gamers,Execration,0,2,0
Armel,Mars Dota 2 League 2017,2017-07-07,7 - 8th,7.0,8.0,Premier,Clutch Gamers,Evil Geniuses,0,2,6250
Armel,EPICENTER 2017,2017-06-07,9 - 10th,9.0,10.0,Premier,Clutch Gamers,,,,5000
Armel,The Manila Masters,2017-05-26,7 - 8th,7.0,8.0,Premier,Clutch Gamers,Team Faceless,0,2,5000
Armel,ProDotA Cup Southeast Asia #7,2017-04-21,1st,1.0,,Minor,Clutch Gamers,Geek Fam,3,0,2000
Armel,SEA Kappa Invitational Season 4,2017-04-10,5 - 6th,5.0,6.0,Minor,Clutch Gamers,,,,0
Armel,Infinite Sky League,2017-04-09,4th,4.0,,Minor,Clutch Gamers,,,,1500
Armel,ProDotA Cup Southeast Asia #6,2017-03-27,5 - 6th,5.0,6.0,Minor,Clutch Gamers,HappyFeet,0,2,0
Armel,Mr. Cat Invitational Season 2,2017-03-04,3rd,3.0,,Minor,Clutch Gamers,WarriorsGaming.Unity,1,2,2500
Armel,ProDota Cup Southeast Asia #5,2017-02-28,1st,1.0,,Minor,Clutch Gamers,Geek Fam,3,2,2000
Armel,ProDota Cup Southeast Asia #4,2017-01-25,2nd,2.0,,Minor,Clutch Gamers,Mineski.GGNetwork,0,3,1000
Armel,Mineski Pro-Gaming League Season 8 Championship,2016-11-27,2nd,2.0,,Minor,Acion Arena,Mineski.GGNetwork,0,2,1103
Armel,MSI Battle of Pride,2016-08-29,5 - 6th,5.0,6.0,Minor,Acion Arena,Orange.Taring,0,2,0
Armel,Mineski Pro-Gaming League Season 8 Leg 2,2016-08-20,7 - 8th,7.0,8.0,Minor,Acion Arena,Signature.Trust,0,2,0
Armel,Mineski Pro-Gaming League Season 8 Leg 1,2016-07-09,3 - 4th,3.0,4.0,Minor,Acion Arena,Mineski.Sports5,0,2,0
Arms,joinDOTA League Season 12 America,2018-04-09,4th,4.0,,Minor,Midas Club,Wheel Whreck While Whistling,0,2,0
Arms,Dota 2 Asia Championships 2018,2018-04-01,15 - 16th,15.0,16.0,Premier,PaiN Gaming,,,,10000
Arms,DreamLeague Season 9,2018-03-22,7 - 8th,7.0,8.0,Major,PaiN Gaming,OG,0,2,7500
Arms,World Electronic Sports Games 2017,2018-03-18,2nd,2.0,,Premier,PaiN Gaming,Russia,1,2,300000
Arms,WESG 2017 South America Finals,2018-02-04,1st,1.0,,Minor,PaiN Gaming,SG e-sports,2,0,20000
Arms,Experience League,2017-11-03,3rd,3.0,,Minor,Midas Club Victory,STARS,0,2,789
Arms,World Cyber Arena 2017 South America Finals,2017-10-28,5 - 8th,5.0,8.0,Minor,Midas Club Victory,Infamous,1,2,0
Arms,Pichau Masters 2017,2017-10-08,3rd,3.0,,Minor,Midas Club Victory,STARS,2,1,634
Arms,World Cyber Arena 2016,2016-12-14,5 - 10th,5.0,10.0,Premier,VINCE TE IPSUM,,,,0
Arms,WCA2016 AM Qualifiers,2016-11-13,1st,1.0,,Major,VINCE TE IPSUM,Union Gaming BO,2,0,28000
Arms,Brasil Game Cup 2016,2016-08-05,3rd,3.0,,Minor,Encore e-Sports,Swagenteiger,2,0,1523
ARS-ART,Techlabs Cup 2014 Season 2,2014-05-31,2nd,2.0,,Major,Virtus.pro,Power Rangers,0,2,3000
ARS-ART,Excellent Moscow Cup,2014-05-18,3rd,3.0,,Premier,Virtus.pro,Power Rangers,0,2,3019
ARS-ART,Dota 2 Champions League Season 3,2014-05-13,9 - 12th,9.0,12.0,Premier,Virtus.pro,,,,0
ARS-ART,DreamLeague Season 1,2014-05-10,7 - 11th,7.0,11.0,Premier,Virtus.pro,,,,8000
ARS-ART,Techlabs Cup 2014 Season 1,2014-04-05,4th,4.0,,Major,Virtus.pro,RoX,0,1,2000
ARS-ART,Dota 2 Champions League Season 2,2014-03-17,5 - 6th,5.0,6.0,Premier,Virtus.pro,Alliance,1,3,0
ARS-ART,MLG T.K.O. Europe,2014-02-25,6 - 8th,6.0,8.0,Major,Virtus.pro,,,,0
ARS-ART,CIS Carnage 2014,2014-01-28,4th,4.0,,Minor,Virtus.pro,Team Empire,0,2,0
ARS-ART,StarLadder StarSeries Season 8,2014-01-19,5 - 16th,5.0,16.0,Premier,Virtus.pro,,,,0
ARS-ART,Netolic Pro League #4 West,2013-12-12,5 - 6th,5.0,6.0,Major,Virtus.pro,RoX,0,1,0
ARS-ART,Netolic Pro League #4 West: Fifth Cup,2013-12-04,5 - 8th,5.0,8.0,Minor,Virtus.pro,RoX,1,2,0
ARS-ART,Fragbite Masters,2013-12-04,9 - 16th,9.0,16.0,Major,Virtus.pro,,,,0
ARS-ART,Netolic Pro League #4 West: Fourth Cup,2013-12-03,5 - 8th,5.0,8.0,Minor,Virtus.pro,Mousesports,0,2,0
ARS-ART,Netolic Pro League #4 West: Third Cup,2013-11-20,5 - 8th,5.0,8.0,Minor,Virtus.pro,Speed Gaming/Speed Gaming.int,0,2,0
ARS-ART,DreamLeague Kick-Off Season,2013-11-20,5 - 6th,5.0,6.0,Premier,Virtus.pro,,,,0
ARS-ART,Techlabs Cup 2013 Grand Final,2013-11-17,4th,4.0,,Premier,Virtus.pro,Power Rangers,1,2,1500
ARS-ART,Netolic Pro League #4 West: Second Cup,2013-11-11,1st,1.0,,Minor,Virtus.pro,Mousesports,2,1,1000
ARS-ART,Dota 2 Champions League Season 1,2013-11-10,7 - 10th,7.0,10.0,Premier,Virtus.pro,,,,0
ARS-ART,Netolic Pro League #4 West: First Cup,2013-10-20,5 - 8th,5.0,8.0,Minor,Virtus.pro,Team Empire,0,2,0
ARS-ART,SteelSeries Euro Cup #1,2013-09-07,5 - 8th,5.0,8.0,Monthly,Team Empire,Team Menace.fi,1,2,0
ARS-ART,The International 2013,2013-08-08,13 - 16th,13.0,16.0,Premier,Virtus.pro,Team Zenith,0,1,0
ARS-ART,Corsair Gaming Summer Tournament 2013,2013-07-26,2nd,2.0,,Major,Virtus.pro,Mousesports,1,3,2500
ARS-ART,The Premier League Season 5,2013-07-21,4th,4.0,,Premier,Virtus.pro,Evil Geniuses,1,2,1000
ARS-ART,RaidCall Dota 2 League Season 3,2013-07-11,7 - 8th,7.0,8.0,Premier,Virtus.pro,,,,0
ARS-ART,The Defense Season 4,2013-07-09,9 - 12th,9.0,12.0,Premier,Virtus.pro,Team Empire,0,2,0
ARS-ART,StarLadder StarSeries Season 6,2013-07-06,3rd,3.0,,Premier,Virtus.pro,ICCup,0,2,3000
ARS-ART,DreamHack Summer 2013,2013-06-16,5 - 8th,5.0,8.0,Premier,Virtus.pro,Evil Geniuses,1,2,1547
ARS-ART,The Premier League Season 4,2013-04-28,3rd,3.0,,Premier,Virtus.pro,Team Liquid,1,2,2000
ARS-ART,StarLadder StarSeries Season 5,2013-04-07,5 - 16th,5.0,16.0,Premier,Natus Vincere,,,,0
ARS-ART,RaidCall Dota 2 League Season 2,2013-03-31,5 - 11th,5.0,11.0,Premier,Natus Vincere,,,,0
ARS-ART,Ritmix Russian Dota 2 League,2013-03-31,2nd,2.0,,Major,Virtus.pro,Team Dignitas,1,3,1500
ARS-ART,Techlabs Cup 2013 Season 1,2013-03-23,4th,4.0,,Major,Virtus.pro,Natus Vincere,0,1,500
ARS-ART,DreamHack Invitational 2013,2013-03-21,7 - 8th,7.0,8.0,Major,Virtus.pro,,,,0
ARS-ART,The Defense Season 3,2013-02-14,7 - 8th,7.0,8.0,Premier,Natus Vincere,Fnatic,1,2,0
ARS-ART,StarLadder StarSeries Season 4,2012-12-23,1st,1.0,,Premier,Natus Vincere,Team Empire,3,1,8000
ARS-ART,Gosuleague Season 5 Division 1,2012-12-22,1st,1.0,,Major,Natus Vincere,,,,2500
ARS-ART,ASUS Open 2012 Finals,2012-12-16,3rd,3.0,,Premier,Natus Vincere,Wzriv Paketi,2,0,2500
ARS-ART,DreamHack Winter 2012,2012-11-23,5 - 8th,5.0,8.0,Premier,Natus Vincere,Evil Geniuses,0,2,0
ARS-ART,atoD Showdown 2,2012-11-13,5 - 8th,5.0,8.0,Minor,Natus Vincere,Team Empire,0,1,148
ARS-ART,joinDOTA Masters Special Edition II,2012-11-09,2nd,2.0,,Minor,Natus Vincere,Team Empire,0,2,0
ARS-ART,Electronic Sports World Cup 2012,2012-11-04,1st,1.0,,Premier,Natus Vincere,Team Dignitas,2,0,12000
ARS-ART,GosuLeague Season 4 Divison 1,2012-10-28,1st,1.0,,Major,Natus Vincere,,,,2500
ARS-ART,StarLadder StarSeries Season 3,2012-10-21,1st,1.0,,Premier,Natus Vincere,Team Empire,3,1,6000
ARS-ART,The International 2012,2012-09-02,2nd,2.0,,Premier,Natus Vincere,Invictus Gaming,1,3,250000
ARS-ART,The Defense Season 2,2012-08-12,7 - 8th,7.0,8.0,Premier,Natus Vincere,PotM Bottom,0,2,0
ARS-ART,The Premier League Masters,2012-07-29,2nd,2.0,,Minor,Natus Vincere,Mortal Teamwork,0,3,0
ARS-ART,StarLadder StarSeries Season 2,2012-07-15,1st,1.0,,Premier,Natus Vincere,Mousesports,3,0,6000
ARS-ART,The Premier League Season 2,2012-07-08,1st,1.0,,Premier,Natus Vincere,,,,5000
ARS-ART,DreamHack Summer 2012,2012-06-18,2nd,2.0,,Premier,Natus Vincere,Mortal Teamwork,1,2,7193
ARS-ART,StarLadder StarSeries Season 1,2012-04-29,1st,1.0,,Premier,Natus Vincere,Moscow Five,3,1,6000
ARS-ART,The Premier League Season 1,2012-03-11,1st,1.0,,Premier,Natus Vincere,,,,5000
ARS-ART,The Defense Season 1,2012-03-04,1st,1.0,,Premier,Natus Vincere,Quantic Gaming,3,2,7917
ARS-ART,Dota2 Star Championship,2011-12-11,2nd,2.0,,Premier,Natus Vincere,The Retry,1,2,5000
ARS-ART,Electronic Sports World Cup 2011,2011-10-25,1st,1.0,,Premier,Natus Vincere,EHOME,2,0,12000
ARS-ART,The International 2011,2011-08-20,5 - 6th,5.0,6.0,Premier,Moscow Five,EHOME,0,1,35000
ArsZeeqq,World Cyber Arena 2017 Europe Finals,2017-10-09,4th,4.0,,Minor,Effect,Team Kinguin,0,2,0
ArsZeeqq,ProDotA Cup Europe #19,2017-06-18,5 - 6th,5.0,6.0,Minor,Effect,Lost the gem Boys,0,1,0
ArsZeeqq,WellPlay Invitational #8,2017-05-28,5 - 6th,5.0,6.0,Minor,Effect,PENTA Sports,0,2,0
ArsZeeqq,Mr. Cat Invitational Europe,2017-05-09,7 - 8th,7.0,8.0,Major,Effect,Vega Squadron,0,2,0
ArsZeeqq,WellPlay Invitational #7,2017-03-21,4th,4.0,,Minor,Effect,Team Spirit,0,2,0
ArsZeeqq,Dota 2 Champions League Season 10,2017-02-18,3 - 4th,3.0,4.0,Minor,Effect,F.R.I.E.N.D.S.,0,2,500
ArsZeeqq,Dota2 Ice Cup,2017-02-04,9 - 12th,9.0,12.0,Minor,Effect,Sanguine Sharks,-,W,0
ArsZeeqq,ProDotA Cup Europe #14,2017-02-01,1st,1.0,,Minor,Effect,Prodota Gaming,3,1,3500
ArsZeeqq,Russian e-Sports Cup 2016,2017-01-22,3rd,3.0,,Major,SQreen's Squad,Team Slark,3,0,4275
